BA,CA,BT,BU,PC,AC,BH,CC,CG,ER,DP,EL,BY,BF,RI,BP,BV,CH,DF,PJ,FP,BC,BO,DL,BL
0.0804451958298112,0.000986193293885602,0.0950972104818259,0.0222597914905607,0.00211327134404058,0.0431107354184277,0.000704423781346858,0.108763031839955,0.0128205128205128,0.00535362073823612,0.00436742744435052,0.000422654268808115,0.0108481262327416,0.0604395604395604,0,0.336996336996337,0.00929839391377853,0.00493096646942801,0.0188785573400958,0.0135249366018597,0.000281769512538743,0.0803043110735418,0.0522682445759369,0.0305719921104536,0.00493096646942801
0.0520637898686679,0.000938086303939962,0.11421200750469,0.0236866791744841,0.00211069418386492,0.0480769230769231,0.000234521575984991,0.103424015009381,0.0171200750469043,0.00562851782363977,0.00281425891181989,0.000234521575984991,0.0119606003752345,0.0661350844277674,0,0.279784240150094,0.00586303939962477,0.0075046904315197,0.0297842401500938,0.0128986866791745,0.000469043151969981,0.0970919324577861,0.075750469043152,0.0368198874296435,0.00539399624765479
0.0505706414797324,0.000983864620228257,0.105076741440378,0.0228256591892956,0.00177095631641086,0.0470287288469107,0.000393545848091303,0.109799291617473,0.0145611963793782,0.00491932310114128,0.00196772924045651,0,0.0118063754427391,0.0661157024793388,0,0.306572215663125,0.00983864620228256,0.00629673356946084,0.0277449822904368,0.0149547422274695,0.000196772924045651,0.106454151908697,0.0600157418339236,0.025383707201889,0.00452577725304998
0.0444528159728763,0.000753437558862309,0.108118289696741,0.0203428140892823,0.00376718779431155,0.0489734413260501,0,0.104539461292145,0.0109248446035035,0,0.00226031267658693,0.00376718779431155,0.0124317197212281,0.0698813335844792,0,0.265021661329817,0.00678093802976078,0.0171407044641175,0.0248634394424562,0.013373516669806,0,0.0934262572989264,0.085138444151441,0.0589564889809757,0.00508570352232059
0.0367218987908643,0.00134348410210479,0.121361397223466,0.0210479175996417,0.00268696820420958,0.0640394088669951,0.000447828034034931,0.090013434841021,0.0143304970891178,0,0.00223914017017465,0.00447828034034931,0.0143304970891178,0.0696372592924317,0,0.24384236453202,0.00671742051052396,0.025974025974026,0.0275414240931482,0.0103000447828034,0,0.107030900134348,0.0779220779220779,0.0530676220331393,0.00470219435736677
0.0405453257790368,0.00123937677053824,0.116501416430595,0.0201841359773371,0.0028328611898017,0.0541784702549575,0.000708215297450425,0.0860481586402266,0.0111543909348442,0,0.00318696883852691,0.00548866855524079,0.0145184135977337,0.0660410764872521,0,0.294263456090652,0.00690509915014164,0.0143413597733711,0.0304532577903683,0.011685552407932,0.000708215297450425,0.085871104815864,0.0738314447592068,0.0531161473087819,0.00584277620396601
0.0419974391805378,0.00204865556978233,0.113700384122919,0.0197183098591549,0.00256081946222791,0.0568501920614597,0.000256081946222791,0.10550576184379,0.012291933418694,0,0.00358514724711908,0.00281690140845071,0.0143405889884763,0.0683738796414853,0,0.239180537772087,0.00947503201024328,0.0145966709346991,0.0399487836107554,0.0117797695262484,0.000512163892445583,0.0991037131882202,0.0722151088348271,0.0642765685019206,0.00486555697823303
0.0618300153139357,0.000765696784073507,0.0918836140888208,0.0227794793261868,0.00210566615620214,0.0453675344563553,0.000191424196018377,0.102220520673813,0.0135911179173047,0.00382848392036754,0.00516845329249617,0.00440275650842266,0.0112940275650842,0.0694869831546708,0,0.276799387442573,0.00937978560490046,0.0225880551301685,0.0333078101071975,0.0114854517611026,0,0.0926493108728943,0.0631699846860643,0.051301684532925,0.00440275650842266
0.0487804878048781,0.00111881852763482,0.102260013425822,0.018124860147684,0.00335645558290445,0.055045871559633,0.000671291116580891,0.0959946296710674,0.0187961512642649,0.0049228015215932,0.00335645558290445,0.00402774669948534,0.012083240098456,0.0669053479525621,0,0.266502573282614,0.00962183933765943,0.0250615350190199,0.0324457373014097,0.0098456030431864,0,0.103602595658984,0.0700380398299396,0.0418438129335422,0.00559409263817409
0.0454677092383435,0.00231682594845062,0.121054155806545,0.0196930205618303,0.00318563567911961,0.0486533449174631,0,0.0958586736171445,0.0156385751520417,0.00434404865334492,0.00318563567911961,0.00492325514045757,0.0101361135244715,0.071532001158413,0,0.24529394729221,0.00752968433246452,0.0283811178685201,0.0347523892267593,0.015059368664929,0,0.0915146249637996,0.0744280335939762,0.0518389805965827,0.00492325514045757
