BA,CA,BT,BU,PC,AC,BH,CC,CG,ER,DP,EL,BY,BF,RI,BP,BV,CH,DF,PJ,FP,BC,BO,DL,BL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298928276999176,0,0,0,0,0.695300906842539,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346938775510204,0,0,0,0.651836734693878,0,0,0,0,0,0
0.989279197080292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00958029197080292,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.988244831779489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.994932432432432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.983020012128563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993556085918854,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982940387195706,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.994749794913864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.926229508196721,0,0,0,0,0,0,0,0,0,0,0.0722905282331512,0,0,0,0
0,0,0,0,0,0.843384822028207,0,0,0,0.155809267965077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.710250201775625,0,0.289245359160613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.905191873589165,0,0,0,0,0.0849322799097065,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.47668102640944,0,0.522195167634388,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.995928500496524,0,0,0,0,0,0,0,0.00248262164846077,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.746952630766857,0.251967288998611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.21977132449661,0,0,0.779520388545988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.62107705458542,0,0,0,0,0,0,0,0.377701795090976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.583679114799447,0,0,0,0,0.415629322268326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.929964822513591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674768148385034,0
0,0,0,0,0,0,0,0,0.594547193877551,0.403539540816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.317548443283257,0,0,0,0.681471804920531,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.46908836884387,0,0,0,0,0,0,0,0,0,0,0,0,0.530213063220398,0,0
0,0,0.766705995924059,0,0,0,0,0,0,0.23179234152097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0517148258169052,0,0,0,0,0,0.946934917634351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.459968186638388,0,0,0,0,0,0,0.538971367974549,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0691046441754657,0,0,0,0,0,0,0,0,0,0,0,0.930036913039746,0,0,0
0,0,0,0,0,0,0,0,0,0.875452451464298,0,0,0.123478117801909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.454077253218884,0,0,0,0,0,0,0,0,0.543061516452074,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.434112381899552,0,0,0,0,0,0.564064312945467,0,0,0,0,0,0,0,0,0
0.817401425869344,0,0,0,0,0,0,0,0,0.181289102284301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595744680851064,0,0,0,0
0,0,0,0,0,0.915041782729805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838440111420613,0,0,0,0
0,0,0,0,0,0,0,0.981955835962145,0,0,0,0,0,0,0,0,0,0,0,0,0.0137539432176656,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984136310223267,0,0,0,0,0,0.0106933019976498,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.981954887218045,0,0,0,0,0,0,0,0,0.0135338345864662,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512367491166078,0,0,0.102473498233216,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.892912513842746,0,0,0,0,0,0,0,0,0,0.10531561461794,0,0,0,0
0,0,0,0,0,0,0.98804780876494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109830946484333,0,0,0,0
0,0,0,0,0.979705102717031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019466534128562,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898817448508106,0.0933510846581565,0,0,0,0
0,0,0,0,0,0,0,0,0.974105865522174,0,0,0,0,0,0,0,0,0,0,0,0.0251788268955651,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.946230274693162,0,0,0,0,0,0,0.0516656925774401,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231637732184048,0,0.765691392497268,0,0
0,0,0.963707571801567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323759791122715,0,0,0,0
0,0,0,0.45113287250384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547331029185868,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118635689569946,0.987889273356401,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808736476832007,0,0.190242906715656,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995400032856908,0,0,0,0,0.0030392640052571,0,0,0,0
0.993736951983299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509394572025052,0,0,0,0
0,0,0,0,0,0.998460842009959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.607898756273183,0,0.391228452978398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.99760158013544,0,0,0,0,0,0,0,0,0.00169300225733634,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.743046548494019,0,0,0,0,0,0.255800547629341,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.983907497913935,0,0,0,0,0,0,0,0,0,0,0,0.0153772797711289,0,0,0,0,0,0,0
0,0,0,0,0,0.540899136931599,0,0,0,0,0.458456782171841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.986992240985851,0.0119808306709265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.451619801133326,0,0,0,0.546348765102106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.521520539546291,0.472961373390558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.457035544155368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541773543422499,0
0,0,0,0,0,0.519346356123216,0,0,0.478681442524418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.257640337353768,0,0,0,0,0,0,0,0.741362111181645,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.677150013915948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321597550793209,0,0
0,0,0.482446808510638,0,0,0.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.81447963800905,0,0,0,0,0,0,0,0,0,0,0.184329602286259,0,0,0,0,0,0,0,0
0,0,0,0,0,0.553420335580095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446006023232468,0,0,0
0,0,0,0,0,0.814983858399199,0,0,0,0,0,0,0.179784036513414,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.566435084672167,0,0,0,0,0,0,0,0,0,0,0,0,0.432913590968302,0,0,0,0,0,0
0,0,0,0,0,0.558930633271161,0,0,0,0,0,0,0,0,0,0.440447641886491,0,0,0,0,0,0,0,0,0
0.630851633636851,0,0,0,0,0.368398500267809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.998288122201738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.998319798375805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.988614309742528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00704225352112676,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271186440677966,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154200230149597,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514285714285714,0,0,0,0
0,0,0,0,0,0.99932768589485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.996197183098592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.999610894941634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
